50#-248.384562,569.439994,-204.444832,297.107220;99.599127,17.642046,47.964848,-5.537288;51.531257,45.467972,2.621332,-15.380762;131.652830,280.753881,22.588158,98.626916;128.998349,23.410744,81.475282,10.303484;141.454451,98.719930,49.157685,51.971914;-1520.691846,924.582051,-850.005219,463.463080;179.141284,304.977603,94.112056,218.591343;2592.651301,-1460.552525,1375.020240,-843.569602;92.348103,22.656683,19.238263,-36.744056;258.858439,186.942707,91.984094,99.918848;-42.298259,103.854287,-76.178744,39.061896;58.884459,52.086153,15.945393,-30.015086;-110.718758,-256.838335,-134.587544,-256.190137;-156.844558,21.317742,-85.892475,-1.645001;107.218514,133.898039,8.379855,55.393090;30.297411,49.474219,-18.191863,8.333132;175.604492,-5.183938,88.326343,-15.707370;-1432.907702,388.716621,-758.272981,159.215222;323.176735,-469.009627,146.531254,-292.180470;-21.216645,93.704459,-56.543430,65.521358;1893.425866,-838.184284,884.990960,-431.601162;-46.447827,-34.955393,-77.608074,-37.491334;95.618595,42.605520,38.482081,-6.510122;21.342469,51.165987,-2.959843,14.708400
51#-269.137911,599.567897,-210.622133,305.450826;104.479688,17.099681,49.646372,-5.309995;51.801776,43.893412,2.789042,-16.110448;133.941949,290.724987,23.194223,100.795211;137.279755,24.501731,84.152823,11.516258;146.421404,104.006854,50.181366,53.766556;-1606.840388,971.564717,-872.965637,476.190244;188.729970,327.294479,97.661654,227.746163;2732.013763,-1546.062958,1412.228989,-866.639065;94.264285,18.919769,19.085369,-37.994213;268.155996,197.072066,93.967032,102.668322;-50.072841,107.787757,-79.312910,39.607490;60.496221,49.016828,16.289850,-31.371411;-124.450322,-282.997677,-140.043733,-266.996705;-165.507214,21.146788,-87.360633,-1.774074;108.050202,139.508799,8.253915,56.822105;28.456009,50.309312,-18.636171,8.368716;184.580390,-6.771348,91.191626,-16.040837;-1509.675614,404.831918,-777.085270,163.090709;338.056121,-498.644218,151.056476,-300.511358;-26.982747,100.393587,-58.778622,68.261203;1983.012860,-881.860961,906.748934,-441.932379;-54.338642,-38.747947,-80.208232,-38.359744;99.536214,41.938167,39.870307,-6.836931;21.046544,52.652301,-2.958661,15.017887
52#-290.508985,630.530153,-216.799354,313.794303;109.526143,16.580870,51.282734,-5.066230;52.089615,42.246485,2.967745,-16.828086;136.291710,300.912912,23.800999,102.963292;145.828513,25.714025,86.822337,12.729622;151.490604,109.473165,51.202642,55.559672;-1695.284972,1019.820099,-895.926036,488.917391;198.673578,350.526785,101.210510,236.899965;2875.097098,-1633.880337,1449.437729,-889.708523;96.166594,15.058104,18.960823,-39.239095;277.651809,207.476361,95.949236,105.417568;-58.160630,111.775686,-82.442860,40.151094;62.140378,45.810607,16.593296,-32.753001;-138.727496,-310.237660,-145.499758,-277.802966;-174.316646,20.962933,-88.828016,-1.903033;108.869286,145.262339,8.127764,58.248682;26.566943,51.149044,-19.145154,8.425931;193.842697,-8.392043,94.054504,-16.373069;-1588.324754,421.334763,-795.897534,166.966200;353.388027,-529.111891,155.581626,-308.842107;-32.972342,107.356638,-61.013282,70.999813;2074.775652,-926.570759,928.506895,-452.263590;-62.489425,-42.627289,-82.807417,-39.227104;103.592461,41.237474,41.254619,-7.176929;20.754442,54.168431,-2.883374,15.304702
53#-312.497778,662.326752,-222.976503,322.137666;114.734820,16.086711,52.890790,-4.816947;52.395915,40.528215,3.158252,-17.537319;138.702171,311.317632,24.408226,105.131095;154.643904,27.047661,89.485491,13.943087;156.661828,115.118719,52.221829,57.351400;-1786.025595,1069.348195,-918.886417,501.644522;208.972046,374.674430,104.758864,246.052929;3021.901308,-1724.004662,1486.646463,-912.777977;98.057289,11.072463,18.853067,-40.473720;287.345810,218.155569,97.930786,108.166600;-66.561224,115.817904,-85.569019,40.693271;63.812913,42.465492,16.857399,-34.149313;-153.550266,-338.558257,-150.955641,-288.608967;-183.272781,20.766187,-90.294688,-2.031886;109.675748,151.158427,8.001475,59.673089;24.622441,51.996966,-19.744885,8.532518;203.391183,-10.045909,96.915217,-16.704232;-1668.855120,438.225158,-814.709775,170.841696;369.172444,-560.412633,160.106714,-317.172730;-39.185394,114.593487,-63.247743,73.737162;2168.714239,-972.313679,950.264845,-462.594797;-70.900084,-46.593322,-85.405756,-40.093537;107.786966,40.502269,42.635489,-7.527182;20.474568,55.710873,-2.714111,15.544153
54#-335.104282,694.957681,-229.153587,330.480928;120.103422,15.617665,54.481260,-4.563977;52.721803,38.739282,3.359523,-18.241334;141.173370,321.939115,25.015751,107.298578;163.725355,28.502633,92.143533,15.156363;161.934879,120.943382,53.239199,59.141869;-1879.062255,1120.149003,-941.846782,514.371639;219.625333,399.737336,108.306858,255.205197;3172.426391,-1816.435932,1523.855190,-935.847426;99.937670,6.963851,18.754565,-41.698532;297.237937,229.109670,99.911750,110.915429;-75.274268,119.914291,-88.691866,41.234472;65.510145,38.980436,17.087249,-35.551808;-168.918618,-367.959442,-156.411401,-299.414743;-192.375551,20.556560,-91.760703,-2.160641;110.469577,157.196859,7.875102,61.095560;22.612526,52.860629,-20.453420,8.740738;213.225642,-11.732843,99.773980,-17.034463;-1751.266708,455.503103,-833.521995,174.717196;385.409366,-592.546432,164.631744,-325.503241;-45.621888,122.104007,-65.482150,76.473232;2264.828620,-1019.089718,972.022784,-472.925998;-79.570539,-50.645956,-88.003358,-40.959145;112.119417,39.731597,44.013525,-7.886259;20.216986,57.272604,-2.437528,15.690453
55#-358.328492,728.422933,-235.330613,338.824097;125.630473,15.174117,56.059761,-4.306995;53.068280,36.880086,3.570014,-18.942596;143.705332,332.777330,25.623485,109.465721;173.072377,30.078921,94.796914,16.369396;167.309589,126.947036,54.254999,60.931210;-1974.394950,1172.222522,-964.807133,527.098743;230.633410,425.715448,111.854682,264.357044;3326.672346,-1911.174147,1561.063911,-958.916871;101.808465,2.733170,18.661332,-42.915081;307.328134,240.338645,101.892187,113.664065;-84.299458,124.064774,-91.811933,41.775176;67.228969,35.355088,17.289218,-36.955153;-184.832541,-398.441196,-161.867054,-310.220324;-201.624889,20.334062,-93.226056,-2.289335;111.250766,163.377453,7.748684,62.516312;20.527481,53.753435,-21.247479,9.115382;223.345889,-13.452759,102.630961,-17.363856;-1835.559518,473.168597,-852.334196,178.592700;402.098790,-625.513276,169.156724,-333.833651;-52.281822,129.888070,-67.716537,79.208037;2363.118795,-1066.898878,993.780713,-483.257195;-88.500722,-54.785113,-90.600301,-41.824013;116.589565,38.924628,45.389432,-8.253119;19.991311,58.841478,-2.075963,15.687038
56#-382.170402,762.722497,-241.507586,347.167184;131.314923,14.756495,57.629243,-4.045434;53.436182,34.950831,3.788012,-19.642489;146.298075,343.832242,26.231373,111.632514;182.684545,31.776493,97.446442,17.582038;172.785810,133.129573,55.269423,62.719523;-2072.023681,1225.568751,-987.767471,539.825836;241.996261,452.608727,115.402356,273.508527;3484.639173,-2008.219307,1598.272627,-981.986314;103.670091,-1.618823,18.571191,-44.124788;317.616351,251.842474,103.872148,116.412519;-93.636538,128.269312,-94.929665,42.315583;68.966900,31.589525,17.469403,-38.356096;-201.292024,-430.003499,-167.322614,-321.025736;-211.020732,20.098696,-94.690797,-2.417971;112.019313,169.700045,7.622254,63.935524;18.362311,54.692795,-22.055924,9.671811;233.751754,-15.205578,105.486331,-17.692512;-1921.733547,491.221643,-871.146379,182.468206;419.240709,-659.313157,173.681658,-342.163970;-59.165194,137.945553,-69.950884,81.941630;2463.584762,-1115.741157,1015.538632,-493.588389;-97.690571,-59.010725,-93.196668,-42.688216;121.197229,38.080623,46.763855,-8.626984;19.802850,60.401865,-1.693259,15.520697
57#-406.630007,797.856366,-247.684510,355.510196;137.155951,14.365280,59.191308,-3.778866;53.826183,32.951618,4.012013,-20.341779;148.951612,355.103816,26.839375,113.798961;192.561505,33.595305,100.092756,18.794203;178.363413,139.490894,56.282637,64.506897;-2171.948444,1280.187689,-1010.727796,552.552918;253.713874,480.417138,118.949902,282.659692;3646.326871,-2107.571410,1635.481338,-1005.055753;105.522795,-6.091502,18.482883,-45.328783;328.102542,263.621140,105.851680,119.160799;-103.285294,132.527882,-98.045452,42.855818;70.722015,27.684067,17.632911,-39.753068;-218.297060,-462.646336,-172.778092,-331.831001;-220.563020,19.850470,-96.154972,-2.546557;112.775218,176.164489,7.495834,65.353355;16.118210,55.694472,-22.826094,10.361737;244.443083,-16.991229,108.340242,-18.020514;-2009.788793,509.662239,-889.958546,186.343716;436.835119,-693.946066,178.206550,-350.494206;-66.271995,146.276339,-72.185150,84.674091;2566.226521,-1165.616556,1037.296544,-503.919578;-107.140031,-63.322727,-95.792529,-43.551817;125.942291,37.198911,48.137390,-9.007252;19.651347,61.939595,-1.336802,15.233912
58#-431.707302,833.824533,-253.861391,363.853142;143.152858,14.000985,60.746839,-3.507029;54.238822,30.882488,4.240778,-21.040828;151.665954,366.592018,27.447467,115.965072;202.702961,35.535307,102.736363,20.005848;184.042286,146.030911,57.294813,66.293440;-2274.169239,1336.079334,-1033.688111,565.279991;265.786237,509.140652,122.497341,291.810593;3811.735440,-2209.230457,1672.690045,-1028.125189;107.366712,-10.684330,18.395445,-46.527769;338.786667,275.674626,107.830826,121.908914;-113.245547,136.840469,-101.159606,43.395937;72.492848,23.639139,17.783748,-41.145492;-235.847639,-496.369692,-178.233496,-342.636135;-230.251700,19.589387,-97.618618,-2.675095;113.518481,182.770654,7.369433,66.769954;13.799579,56.769150,-23.546515,11.131815;255.419739,-18.809648,111.192891,-18.347860;-2099.725255,528.490386,-908.770699,190.219228;454.882017,-729.411995,182.731404,-358.824368;-73.602218,154.880320,-74.419297,87.405513;2671.044071,-1216.525073,1059.054447,-514.250764;-116.849054,-67.721060,-98.387943,-44.414860;130.824701,36.278884,49.510814,-9.393288;19.533623,63.444969,-1.017674,14.873568
59#-457.402283,870.626991,-260.038231,372.196026;149.305016,13.664144,62.296317,-3.229805;54.674529,28.743455,4.473360,-21.739834;154.441109,378.296814,28.055631,118.130857;213.108663,37.596447,105.377672,21.216952;189.822330,152.749544,58.306073,68.079227;-2378.686066,1393.243687,-1056.648416,578.007055;278.213338,538.779245,126.044685,300.961261;3980.864880,-2313.196448,1709.898748,-1051.194623;109.201903,-15.396840,18.308394,-47.722431;349.668690,288.002915,109.809621,124.656871;-123.517147,141.207065,-104.272400,43.935976;74.278285,19.455197,17.924985,-42.533350;-253.943756,-531.173557,-183.688836,-353.441155;-240.086719,19.315453,-99.081772,-2.803587;114.249106,189.518424,7.243066,68.185443;11.411088,57.923132,-24.223316,11.947827;266.681604,-20.660771,114.044401,-18.674613;-2191.542932,547.706085,-927.582839,194.094742;473.381398,-765.710936,187.256225,-367.154461;-81.155847,163.757395,-76.653292,90.135994;2778.037410,-1268.466708,1080.812344,-524.581947;-126.817599,-72.205673,-100.982961,-45.277393;135.844471,35.319985,50.884581,-9.784676;19.446168,64.912141,-0.731437,14.469871
60#-483.714947,908.263735,-266.215035,380.538856;155.611831,13.355294,63.839985,-2.947186;55.133649,26.534519,4.709034,-22.438886;157.277084,390.218174,28.663854,120.296334;223.778397,39.778671,108.017012,22.427517;195.703460,159.646722,59.316522,69.864322;-2485.498922,1451.680745,-1079.608711,590.734112;290.995169,569.332894,129.591946,310.111724;4153.715189,-2419.469381,1747.107447,-1074.264054;111.028394,-20.228616,18.221414,-48.913094;360.748575,300.605993,111.788097,127.404679;-134.099970,145.627661,-107.384055,44.475951;76.077482,15.132684,18.058946,-43.916900;-272.585403,-567.057918,-189.144119,-364.246074;-250.068031,19.028672,-100.544467,-2.932038;114.967096,196.407693,7.116742,69.599931;8.956649,59.160051,-24.865468,12.790549;278.228568,-22.544544,116.894885,-19.000832;-2285.241822,567.309335,-946.394966,197.970259;492.333260,-802.842884,191.781014,-375.484492;-88.932867,172.907476,-78.887116,92.865630;2887.206539,-1321.441462,1102.570234,-534.913127;-137.045629,-76.776516,-103.577629,-46.139457;141.001656,34.321699,52.259110,-10.181053;19.386046,66.337631,-0.471009,14.039913
61#-510.645289,946.734760,-272.391806,388.881635;162.072728,13.074972,65.377945,-2.659256;55.616463,24.255673,4.947248,-23.138019;160.173883,402.356066,29.272127,122.461517;234.711980,42.081924,110.654656,23.637556;201.685598,166.722377,60.326251,71.648786;-2594.607807,1511.390509,-1102.568998,603.461161;304.131723,600.801580,133.139133,319.262004;4330.286369,-2528.049258,1784.316143,-1097.333483;112.846180,-25.179283,18.134312,-50.100257;372.026294,313.483844,113.766281,130.152346;-144.993910,150.102252,-110.494753,45.015863;77.889798,10.672013,18.187386,-45.296528;-291.772577,-604.022767,-194.599352,-375.050904;-260.195591,18.729047,-102.006736,-3.060452;115.672457,203.438365,6.990467,71.013511;6.439342,60.482040,-25.480663,13.649243;290.060535,-24.460913,119.744440,-19.326566;-2380.821925,587.300136,-965.207082,201.845777;511.737600,-840.807832,196.305774,-383.814466;-96.933261,182.330483,-81.120756,95.594511;2998.551457,-1375.449333,1124.328117,-545.244304;-147.533110,-81.433543,-106.171985,-47.001087;146.296350,33.283542,53.634785,-10.582087;19.350980,67.719294,-0.230293,13.593347
62#-538.193306,986.040060,-278.568546,397.224368;168.687135,12.823701,66.910208,-2.366167;56.123204,21.906910,5.187578,-23.837245;163.131511,414.710463,29.880444,124.626419;245.909255,44.506157,113.290825,24.847089;207.768678,173.976450,61.335338,73.432672;-2706.012721,1572.372977,-1125.529277,616.188203;317.622993,633.185287,136.686254,328.412124;4510.578418,-2638.936078,1821.524836,-1120.402911;114.655243,-30.248512,18.046952,-51.284317;383.501818,326.636455,115.744198,132.899879;-156.198880,154.630831,-113.604639,45.555710;79.714749,6.073554,18.311636,-46.672659;-311.505272,-642.068095,-200.054541,-385.855657;-270.469358,18.416583,-103.468608,-3.188832;116.365192,210.610354,6.864246,72.426270;3.861569,61.890389,-26.074804,14.517727;302.177414,-26.409835,122.593154,-19.651861;-2478.283238,607.678490,-984.019188,205.721297;531.594414,-879.605774,200.830508,-392.144388;-105.157007,192.026347,-83.354172,98.322761;3112.072162,-1430.490322,1146.085996,-555.575478;-158.280012,-86.176713,-108.766064,-47.862316;151.728688,32.205064,55.011961,-10.987463;19.339233,69.055752,-0.004648,13.135822
63#-566.358996,1026.179631,-284.745257,405.567060;175.454483,12.601986,68.436739,-2.068139;56.654068,19.488220,5.429694,-24.536561;166.149973,427.281337,30.488798,126.791057;257.370081,47.051318,115.925707,26.056140;213.952637,181.408885,62.343851,75.216029;-2819.713662,1634.628149,-1148.489549,628.915240;331.468971,666.483998,140.233317,337.562099;4694.591336,-2752.129840,1858.733526,-1143.472336;116.455553,-35.436007,17.959235,-52.465591;395.175122,340.063813,117.721871,135.647285;-167.714803,159.213391,-116.713832,46.095488;81.551967,1.337635,18.432716,-48.045720;-331.783483,-681.193895,-205.509690,-396.660340;-280.889294,18.091282,-104.930108,-3.317182;117.045309,217.923582,6.738083,73.838283;1.225213,63.385890,-26.652313,15.392304;314.579127,-28.391266,125.441106,-19.976758;-2577.625762,628.444396,-1002.831284,209.596818;551.903700,-919.236707,205.355219,-400.474263;-113.604084,201.995007,-85.587367,101.050444;3227.768655,-1486.564429,1167.843868,-565.906650;-169.286310,-91.005987,-111.359894,-48.723171;157.298834,31.085848,56.390957,-11.396870;19.349469,70.346083,0.209356,12.670793
64#-595.142356,1067.153470,-290.921943,413.909713;182.374194,12.410307,69.957482,-1.765442;57.209220,16.999594,5.673338,-25.235950;169.229273,440.068662,31.097187,128.955443;269.094340,49.717361,118.559469,27.264718;220.237422,189.019632,63.351852,76.998902;-2935.710631,1698.156025,-1171.449814,641.642271;345.669654,700.697700,143.780328,346.711945;4882.325123,-2867.630545,1895.942214,-1166.541760;118.247068,-40.741506,17.871064,-53.644387;407.046181,353.765906,119.699319,138.394570;-179.541616,163.849925,-119.822429,46.635191;83.401173,-3.535456,18.551398,-49.416089;-352.607208,-721.400160,-210.964803,-407.464960;-291.455363,17.753148,-106.391261,-3.445505;117.712812,225.377977,6.611980,75.249615;-1.468228,64.969040,-27.216505,16.270689;327.265601,-30.405168,128.288364,-20.301291;-2678.849495,649.597854,-1021.643371,213.472341;572.665457,-959.700625,209.879908,-408.804094;-122.274470,212.236410,-87.820349,103.777616;3345.640936,-1543.671652,1189.601736,-576.237820;-180.551980,-95.921330,-113.953503,-49.583678;163.006984,29.925504,57.772058,-11.809998;19.380649,71.589645,0.414253,12.200457
65#-624.543384,1108.961572,-297.098604,422.252331;189.445687,12.249114,71.472384,-1.458401;57.788801,14.441026,5.918297,-25.935413;172.369412,453.072413,31.705606,131.119592;281.081926,52.504240,121.192247,28.472869;226.622985,196.808643,64.359392,78.781331;-3054.003625,1762.956603,-1194.410073,654.369296;360.225034,735.826381,147.327292,355.861675;5073.779779,-2985.438192,1933.150899,-1189.611183;120.029747,-46.164780,17.782527,-54.821084;419.114975,367.742722,121.676559,141.141741;-191.679263,168.540425,-122.930510,47.174814;85.262157,-8.545468,18.668293,-50.784150;-373.976442,-762.686884,-216.419884,-418.269523;-302.167530,17.402183,-107.852091,-3.573803;118.367708,232.973474,6.485937,76.660328;-4.217551,66.640148,-27.769964,17.151479;340.236768,-32.451507,131.134990,-20.625493;-2781.954436,671.138864,-1040.455450,217.347865;593.879681,-1000.997524,214.404576,-417.133885;-131.168144,222.750507,-90.053127,106.504330;3465.689002,-1601.811993,1211.359600,-586.568988;-192.077001,-100.922707,-116.546913,-50.443857;168.853363,28.723677,59.155522,-12.226542;19.431956,72.785987,0.611887,11.726376
66#-654.562076,1151.603934,-303.275244,430.594917;196.668371,12.118824,72.981300,-1.147411;58.392901,11.812535,6.163699,-26.634405;175.570395,466.292569,32.314053,133.283517;293.332745,55.411915,123.824143,29.680617;233.109280,204.775878,65.366522,80.563355;-3174.592645,1829.029884,-1217.370327,667.096317;375.135110,771.870030,150.874213,365.011300;5268.955303,-3105.552782,1970.359582,-1212.680604;121.803555,-51.705626,17.693624,-55.995832;431.381483,381.994249,123.653609,143.888803;-204.127696,173.284883,-126.038142,47.714354;87.134766,-13.692187,18.783888,-52.150246;-395.891183,-805.054062,-221.874936,-429.074036;-313.025766,17.038388,-109.312615,-3.702081;119.010002,240.710014,6.359951,78.070481;-7.021779,68.399407,-28.314591,18.033694;353.492570,-34.530252,133.981043,-20.949393;-2886.940584,693.067427,-1059.267521,221.223390;615.546371,-1043.127400,218.929226,-425.463639;-140.285086,233.537255,-92.285712,109.230632;3587.912855,-1660.985450,1233.117459,-596.900154;-203.861353,-106.010086,-119.140141,-51.303732;174.838213,27.480034,60.541464,-12.646327;19.502736,73.934779,0.803712,11.249463
67#-685.198432,1195.080554,-309.451863,438.937473;204.041648,12.019810,74.484233,-0.832865;59.021563,9.114165,6.409537,-27.332994;178.832224,479.729106,32.922527,135.447229;305.846715,58.440345,126.455253,30.887988;239.696271,212.921296,66.373281,82.345006;-3297.477690,1896.375866,-1240.330575,679.823334;390.399875,808.828636,154.421097,374.160831;5467.851695,-3227.974313,2007.568264,-1235.750023;123.568452,-57.363856,17.604324,-57.168773;443.845688,396.520477,125.630481,146.635762;-216.886872,178.083291,-129.145381,48.253807;89.018889,-18.975434,18.898567,-53.514684;-418.351428,-848.501689,-227.329961,-439.878502;-324.030039,16.661767,-110.772856,-3.830346;119.639701,248.587544,6.234021,79.480121;-9.880104,70.246927,-28.851901,18.916709;367.032951,-36.641372,136.826573,-21.273017;-2993.807939,715.383542,-1078.079585,225.098917;637.665525,-1086.090250,223.453858,-433.793358;-149.625277,244.596615,-94.518113,111.956562;3712.312494,-1721.192023,1254.875314,-607.231318;-215.905021,-111.183439,-121.733207,-52.163320;180.961790,26.194268,61.930074,-13.069003;19.592463,75.035772,0.990833,10.770404
68#-716.452448,1239.391428,-315.628463,447.280002;211.564920,11.952408,75.981217,-0.515174;59.674830,6.345954,6.655804,-28.031241;182.154902,493.382005,33.531024,137.610741;318.623761,61.589495,129.085658,32.095008;246.383920,221.244862,67.379706,84.126316;-3422.658760,1964.994550,-1263.290818,692.550346;406.019327,846.702192,157.967946,383.310277;5670.468955,-3352.702786,2044.776943,-1258.819442;125.324398,-63.139296,17.514604,-58.340032;456.507571,411.321396,127.607189,149.382625;-229.956755,182.935640,-132.252274,48.793170;90.914449,-24.395055,19.012638,-54.877742;-441.357174,-893.029760,-232.784961,-450.682926;-335.180323,16.272320,-112.232830,-3.958601;120.256809,256.606015,6.108147,80.889290;-12.791853,72.182768,-29.383090,19.800103;380.857861,-38.784842,139.671625,-21.596389;-3102.556501,738.087210,-1096.891642,228.974444;660.237141,-1129.886070,227.978474,-442.123045;-159.188700,255.928551,-96.750342,114.682156;3838.887918,-1782.431713,1276.633165,-617.562480;-228.207987,-116.442736,-124.326124,-53.022637;187.224368,24.866106,63.321489,-13.494220;19.700710,76.088777,1.174111,10.289693
69#-748.324123,1284.536553,-321.805046,455.622506;219.237598,11.916911,77.472328,-0.194762;60.352747,3.507933,6.902532,-28.729170;185.538430,507.251245,34.139541,139.774062;331.663815,64.859330,131.715434,33.301704;253.172196,229.746544,68.385825,85.907318;-3550.135853,2034.885935,-1286.251056,705.277355;421.993463,885.490688,161.514764,392.459644;5876.807084,-3479.738201,2081.985620,-1281.888859;127.071346,-69.031778,17.424340,-59.509602;469.367118,426.396997,129.583746,152.129394;-243.337311,187.841920,-135.358847,49.332428;92.821399,-29.950925,19.126359,-56.239662;-464.908419,-938.638272,-238.239939,-461.487311;-346.476592,15.870047,-113.692549,-4.086845;120.861333,264.765381,5.982328,82.298033;-15.756464,74.206953,-29.909114,20.683594;394.967251,-40.960638,142.516187,-21.919519;-3213.186268,761.178431,-1115.703693,232.849972;683.261219,-1174.514857,232.503074,-450.452703;-168.975337,267.533030,-98.982410,117.407429;3967.639127,-1844.704519,1298.391013,-627.893641;-240.770238,-121.787952,-126.918903,-53.881673;193.626232,23.495314,64.715800,-13.921638;19.827127,77.093646,1.354225,9.807684
70#-780.813456,1330.515927,-327.981613,463.964986;227.059098,11.913571,78.957678,0.127947;61.055359,0.600133,7.149703,-29.426825;188.982811,521.336808,34.748077,141.937203;344.966819,68.249820,134.344641,34.508097;260.061071,238.426311,69.391669,87.688037;-3679.908971,2106.050021,-1309.211291,718.004360;438.322279,925.194117,165.061555,401.608940;6086.866079,-3609.080558,2119.194296,-1304.958276;128.809239,-75.041137,17.333525,-60.677577;482.424313,441.747271,131.560162,154.876076;-257.028510,192.802121,-138.465133,49.871583;94.739714,-35.642942,19.239931,-57.600664;-489.005161,-985.327221,-243.694897,-472.291660;-357.918821,15.454951,-115.152029,-4.215081;121.453278,273.065602,5.856564,83.706383;-18.773457,76.319482,-30.430751,21.566995;409.361076,-43.168735,145.360300,-22.242426;-3325.697239,784.657205,-1134.515738,236.725501;706.737756,-1219.976609,237.027661,-458.782333;-178.985174,279.410022,-101.214328,120.132409;4098.566120,-1908.010442,1320.148858,-638.224801;-253.591761,-127.219058,-129.511554,-54.740445;200.167674,22.081686,66.113044,-14.350919;19.971424,78.050262,1.531716,9.324645
71#-813.920445,1377.329549,-334.158164,472.307445;235.028853,11.942595,80.437422,0.452539;61.782709,-2.377420,7.397299,-30.124243;192.488046,535.638677,35.356630,144.100174;358.532718,71.760936,136.973334,35.714211;267.050518,247.284138,70.397261,89.468496;-3811.978111,2178.486807,-1332.171521,730.731362;455.005773,965.812473,168.608319,410.758172;6300.645943,-3740.729856,2156.402971,-1328.027691;130.538023,-81.167218,17.242156,-61.844039;495.679144,457.372208,133.536448,157.622674;-271.030324,197.816231,-141.571163,50.410633;96.669386,-41.471023,19.353519,-58.960951;-513.647398,-1033.096603,-249.149836,-483.095978;-369.506987,15.027031,-116.611283,-4.343311;122.032648,281.506639,5.730852,85.114371;-21.842426,78.520341,-30.948635,22.450179;424.039291,-45.409113,148.203996,-22.565128;-3440.089415,808.523531,-1153.327778,240.601031;730.666750,-1266.271323,241.552235,-467.111938;-189.218196,291.559499,-103.446105,122.857122;4231.668898,-1972.349480,1341.906699,-648.555959;-266.672544,-132.736028,-132.104089,-55.598964;206.848987,20.625053,67.513216,-14.781739;20.133361,78.958533,1.707019,8.840772
72#-847.645088,1424.977416,-340.334701,480.649884;243.146312,12.004153,81.911757,0.778618;62.534838,-5.424705,7.645298,-30.821457;196.054138,550.156835,35.965199,146.262984;372.361462,75.392649,139.601558,36.920063;274.140512,256.319998,71.402623,91.248715;-3946.343275,2252.196293,-1355.131748,743.458361;472.043941,1007.345749,172.155060,419.907344;6518.146674,-3874.686096,2193.611644,-1351.097106;132.257642,-87.409873,17.150232,-63.009061;509.131597,473.271802,135.512612,160.369194;-285.342731,202.884242,-144.676960,50.949581;98.610425,-47.435105,19.467261,-60.320701;-538.835127,-1081.946415,-254.604757,-493.900266;-381.241067,14.586289,-118.070327,-4.471535;122.599450,290.088459,5.605190,86.522026;-24.963022,80.809503,-31.463290,23.333066;439.001856,-47.681751,151.047309,-22.887643;-3556.362795,832.777411,-1172.139813,244.476561;755.048202,-1313.398996,246.076796,-475.441519;-199.674389,303.981434,-105.677751,125.581593;4366.947460,-2037.721633,1363.664538,-658.887115;-280.012574,-138.338839,-134.696517,-56.457246;213.670462,19.125276,68.916268,-15.213789;20.312736,79.818383,1.880486,8.356219
73#-881.987385,1473.459525,-346.511225,488.992305;251.410945,12.098374,83.380916,1.105811;63.311787,-8.541703,7.893675,-31.518499;199.681087,564.891266,36.573784,148.425644;386.453008,79.144936,142.229356,38.125674;281.331032,265.533870,72.407775,93.028712;-4083.004461,2327.178479,-1378.091971,756.185357;489.436783,1049.793939,175.701779,429.056462;6739.368272,-4010.949278,2230.820316,-1374.166520;133.968042,-93.768961,17.057753,-64.172705;522.781661,489.446043,137.488663,163.115638;-299.965706,208.006142,-147.782548,51.488426;100.562852,-53.535144,19.581269,-61.680077;-564.568348,-1131.876655,-260.059663,-504.704527;-393.121042,14.132725,-119.529172,-4.599757;123.153689,298.811029,5.479577,87.929373;-28.134945,83.186937,-31.975153,24.215605;454.248736,-49.986633,153.890301,-23.209986;-3674.517377,857.418843,-1190.951843,248.352092;779.882109,-1361.359626,250.601347,-483.771078;-210.353740,316.675806,-107.909274,128.305840;4504.401806,-2104.126903,1385.422374,-669.218271;-293.611842,-144.027466,-137.288846,-57.315301;220.632381,17.582248,70.322115,-15.646787;20.509381,80.629749,2.052408,7.871101
74#-916.947333,1522.775876,-352.687737,497.334708;259.822249,12.225354,84.845155,1.433780;64.113591,-11.728398,8.142409,-32.215394;203.368895,579.841957,37.182384,150.588161;400.807314,83.017773,144.856764,39.331058;288.622057,274.925730,73.412737,94.808502;-4221.961669,2403.433365,-1401.052191,768.912351;507.184296,1093.157039,179.248479,438.205531;6964.310737,-4149.519400,2268.028986,-1397.235933;135.669165,-100.244346,16.964706,-65.335006;536.629324,505.894926,139.464609,165.862011;-314.899231,213.181922,-150.887944,52.027171;102.526697,-59.771109,19.695640,-63.039227;-590.847059,-1182.887319,-265.514555,-515.508763;-405.146892,13.666338,-120.987829,-4.727970;123.695368,307.674320,5.354010,89.336436;-31.357931,85.652605,-32.484586,25.097767;469.779901,-52.323741,156.732996,-23.532171;-3794.553163,882.447829,-1209.763869,252.227624;805.168471,-1410.153210,255.125886,-492.100617;-221.256238,329.642592,-110.140682,131.029884;4644.031935,-2171.565287,1407.180208,-679.549425;-307.470338,-149.801889,-139.881084,-58.173152;227.735018,15.995885,71.730624,-16.080473;20.723152,81.392579,2.223022,7.385509
